trade_id,trade_ts,user_id,session_id,notional_usd,fee_usd
14262,2025-12-27 21:51:04.596839834,11875,71440,353.33,0.636
14263,2025-11-23 20:20:07.550809743,11876,71444,21.19,0.0381
14264,2025-11-28 02:27:19.154973779,11876,71445,29.86,0.0537
14265,2025-12-30 19:56:47.441458261,11876,71449,43.25,0.0778
14266,2025-12-06 13:59:01.803302066,11878,71454,638.77,1.1498
14267,2025-10-29 11:41:10.034878265,11879,71462,173.84,0.3129
14268,2025-11-25 21:14:21.259764920,11880,71473,77.28,0.1391
14269,2026-01-09 08:01:30.459645306,11882,71482,86.91,0.1564
14270,2026-01-20 06:56:12.841793424,11882,71485,2128.81,3.8319
14271,2025-12-28 11:10:10.532602759,11882,71486,153.45,0.2762
14272,2025-11-21 09:24:07.674491310,11883,71489,40.47,0.0728
14273,2025-10-25 09:57:28.515220954,11883,71490,174.41,0.3139
14274,2026-01-09 05:29:21.858575996,11884,71497,14.63,0.0263
14275,2026-01-27 03:59:34.867404516,11885,71500,78.97,0.1421
14276,2025-11-10 19:12:37.968583857,11886,71502,67.06,0.1207
14277,2026-01-20 21:37:09.725022414,11886,71503,166.92,0.3005
14278,2025-12-13 06:51:02.629460728,11887,71508,15.05,0.0271
14279,2026-01-05 08:25:38.373098817,11889,71517,16.93,0.0305
14280,2026-01-28 01:01:34.435468860,11889,71518,38.67,0.0696
14281,2025-12-30 09:52:34.653380771,11889,71523,127.18,0.2289
14282,2025-12-29 18:44:38.666752238,11890,71530,221.95,0.3995
14283,2026-01-24 16:28:43.096355604,11891,71538,76.79,0.1382
14284,2026-01-19 21:14:32.624275843,11892,71541,152.09,0.2738
14285,2025-12-16 23:29:16.521328510,11892,71548,838.86,1.5099
14286,2026-01-27 13:45:32.406146779,11893,71552,19.64,0.0354
14287,2025-11-05 13:14:05.222580289,11894,71557,64.59,0.1163
14288,2026-01-27 18:55:29.952141466,11896,71569,112.36,0.2022
14289,2026-01-28 05:24:05.475699614,11896,71572,26.37,0.0475
14290,2026-01-27 05:06:18.801562346,11896,71575,56.77,0.1022
14291,2025-12-15 01:01:00.967429580,11898,71590,153.15,0.2757
14292,2025-11-03 16:39:35.543237384,11899,71595,64.26,0.1157
14293,2026-01-16 12:52:25.523083611,11899,71598,156.48,0.2817
14294,2025-10-28 03:20:25.494487580,11899,71600,307.04,0.5527
14295,2026-01-28 20:10:14.174840638,11900,71602,242.44,0.4364
14296,2026-01-28 19:45:58.971285110,11900,71603,27.99,0.0504
14297,2026-01-28 23:35:28.042283795,11900,71605,72.05,0.1297
14298,2026-01-28 22:32:43.127998812,11900,71608,303.13,0.5456
14299,2025-12-04 16:38:59.325171791,11901,71611,515.28,0.9275
14300,2026-01-26 08:39:36.928730129,11901,71614,151.2,0.2722
14301,2026-01-13 23:13:00.260361388,11902,71620,94.19,0.1695
14302,2025-12-19 01:56:52.182010316,11902,71623,424.17,0.7635
14303,2025-12-06 01:30:51.223882405,11903,71625,39.0,0.0702
14304,2026-01-16 08:26:46.004463043,11907,71644,28.34,0.051
14305,2026-01-23 12:32:50.725404820,11907,71645,190.62,0.3431
14306,2026-01-18 03:16:06.303594292,11907,71648,64.67,0.1164
14307,2026-01-05 05:53:36.311478326,11908,71652,53.33,0.096
14308,2025-12-25 12:29:21.476193566,11909,71660,569.2,1.0246
14309,2025-12-07 21:51:50.632646983,11909,71664,83.02,0.1494
14310,2025-12-05 14:28:53.353934329,11911,71677,161.22,0.2902
14311,2025-12-31 15:50:45.953071695,11911,71678,808.75,1.4557
14312,2026-01-25 02:54:05.810796680,11911,71679,165.81,0.2985
14313,2025-12-22 21:25:23.106823006,11912,71682,283.01,0.5094
14314,2025-11-26 16:59:14.564587527,11912,71683,51.61,0.0929
14315,2026-01-11 10:40:49.516032493,11912,71688,22.49,0.0405
14316,2026-01-11 12:02:17.985747298,11913,71691,1025.96,1.8467
14317,2026-01-23 09:10:09.448082959,11913,71696,53.19,0.0957
14318,2026-01-11 14:10:57.804261157,11915,71702,59.56,0.1072
14319,2026-01-02 00:40:33.986494436,11915,71704,582.74,1.0489
14320,2025-12-07 01:05:39.853753197,11915,71710,111.51,0.2007
14321,2026-01-22 04:21:27.528966800,11916,71715,64.17,0.1155
14322,2026-01-16 21:12:06.352961323,11916,71716,9.01,0.0162
14323,2026-01-23 12:13:47.208893952,11918,71727,61.02,0.1098
14324,2026-01-23 23:52:17.144497311,11918,71733,106.13,0.191
14325,2026-01-12 21:49:29.220292419,11920,71743,166.74,0.3001
14326,2025-10-15 22:04:37.515681955,11921,71745,576.23,1.0372
14327,2026-01-11 23:13:44.569347143,11921,71747,169.27,0.3047
14328,2025-10-31 18:41:37.036492971,11922,71755,165.06,0.2971
14329,2025-11-21 02:31:10.532131874,11922,71756,74.57,0.1342
14330,2025-12-04 16:46:48.055596079,11923,71759,638.2,1.1488
14331,2026-01-19 20:05:45.885502488,11924,71763,240.4,0.4327
14332,2026-01-16 20:02:41.255953863,11925,71772,164.6,0.2963
14333,2026-01-24 06:49:35.543150893,11925,71773,570.07,1.0261
14334,2026-01-05 08:38:01.661180865,11926,71775,62.98,0.1134
14335,2026-01-26 00:02:35.103121557,11927,71776,20.79,0.0374
14336,2026-01-24 21:57:18.466316838,11929,71788,14.19,0.0255
14337,2026-01-22 14:40:25.857078317,11930,71790,155.8,0.2804
14338,2025-12-22 11:29:22.516008735,11930,71794,21.6,0.0389
14339,2026-01-17 14:55:52.572950222,11931,71799,128.9,0.232
14340,2026-01-18 19:02:11.563955506,11931,71801,77.13,0.1388
14341,2026-01-27 12:59:14.428244424,11932,71806,895.98,1.6128
14342,2025-12-19 15:57:23.566162108,11934,71820,273.59,0.4925
14343,2026-01-01 01:29:48.331805978,11935,71823,203.08,0.3655
14344,2026-01-11 16:30:03.882532083,11935,71825,34.97,0.0629
14345,2026-01-28 15:08:10.602849233,11936,71837,266.27,0.4793
14346,2026-01-28 04:20:22.715048979,11936,71842,57.88,0.1042
14347,2025-12-21 07:59:08.670409255,11937,71844,136.99,0.2466
14348,2025-10-30 21:56:23.728577468,11939,71855,396.06,0.7129
14349,2025-10-25 11:55:32.266359636,11939,71857,1403.39,2.5261
14350,2025-10-25 18:33:55.441882073,11939,71860,92.82,0.1671
14351,2026-01-11 11:39:30.449823813,11939,71864,26.69,0.048
14352,2025-11-03 22:35:40.279152365,11942,71880,40.68,0.0732
14353,2025-11-26 13:35:42.120408713,11942,71881,289.74,0.5215
14354,2025-11-13 09:38:18.104641063,11943,71894,128.27,0.2309
14355,2026-01-02 04:35:45.820059255,11943,71896,167.95,0.3023
14356,2026-01-18 09:33:07.969634126,11945,71910,80.21,0.1444
14357,2026-01-09 12:05:50.266738910,11945,71912,105.73,0.1903
14358,2026-01-28 10:25:27.061121162,11946,71917,53.24,0.0958
14359,2026-01-26 00:17:20.472531630,11946,71920,117.21,0.211
14360,2026-01-24 15:48:29.728763880,11946,71922,102.94,0.1853
14361,2025-10-29 00:05:39.549911666,11947,71927,132.26,0.2381
14362,2026-01-21 10:24:35.601985827,11947,71928,38.49,0.0693
14363,2026-01-13 22:47:00.452422139,11949,71935,68.63,0.1235
14364,2025-11-24 11:45:15.224243060,11949,71938,89.5,0.1611
14365,2025-12-05 22:30:03.612290778,11949,71939,72.16,0.1299
14366,2026-01-23 17:49:13.857748368,11950,71946,193.98,0.3492
14367,2026-01-28 14:31:54.519562148,11951,71950,117.24,0.211
14368,2026-01-15 21:43:37.714588424,11951,71952,17.61,0.0317
14369,2026-01-27 06:07:12.891219254,11952,71954,380.63,0.6851
14370,2026-01-12 22:15:14.275223554,11952,71955,166.2,0.2992
14371,2026-01-25 10:05:47.779569370,11952,71958,56.95,0.1025
14372,2026-01-06 14:42:04.293652778,11953,71962,89.63,0.1613
14373,2026-01-02 17:47:53.420339581,11953,71963,331.11,0.596
14374,2025-11-22 00:19:28.136387515,11955,71970,108.53,0.1954
14375,2025-12-03 14:33:32.500878723,11956,71981,95.56,0.172
14376,2025-11-20 04:29:01.670206922,11956,71982,94.2,0.1696
14377,2026-01-19 14:13:56.512984637,11957,71989,53.1,0.0956
14378,2026-01-07 06:27:37.352305147,11957,71992,654.72,1.1785
14379,2026-01-27 12:48:00.514211793,11959,72004,43.94,0.0791
14380,2026-01-28 14:22:09.560445480,11962,72010,49.76,0.0896
14381,2026-01-26 21:04:32.039755905,11963,72016,131.43,0.2366
14382,2026-01-24 09:11:17.991257283,11963,72017,125.08,0.2251
14383,2026-01-21 16:59:57.966427005,11963,72020,800.64,1.4412
14384,2026-01-27 19:13:57.899441483,11963,72021,138.05,0.2485
14385,2026-01-28 17:10:17.005704076,11963,72022,538.51,0.9693
14386,2026-01-13 10:36:28.600511125,11964,72025,70.92,0.1277
14387,2025-11-22 19:26:26.722812136,11964,72026,62.39,0.1123
14388,2026-01-12 00:17:33.175848991,11966,72037,177.74,0.3199
14389,2026-01-11 01:45:37.471419956,11967,72040,247.35,0.4452
14390,2026-01-18 16:48:04.458273598,11967,72043,37.75,0.068
14391,2026-01-18 18:28:20.788406954,11970,72062,114.72,0.2065
14392,2026-01-28 06:42:55.375851405,11972,72070,68.36,0.123
14393,2026-01-12 14:49:01.729934149,11972,72071,98.8,0.1778
14394,2026-01-27 03:23:00.006776450,11972,72074,29.67,0.0534
14395,2026-01-13 22:10:24.565828081,11972,72077,159.65,0.2874
14396,2026-01-14 03:56:28.738027640,11975,72093,563.49,1.0143
14397,2025-12-18 16:59:13.223901093,11977,72106,250.54,0.451
14398,2025-12-05 11:25:27.111234770,11978,72113,74.48,0.1341
14399,2025-11-15 23:20:27.329111009,11978,72115,71.3,0.1283
14400,2025-12-29 15:03:43.942033338,11979,72116,321.82,0.5793
14401,2025-12-20 16:25:15.034601944,11979,72120,162.43,0.2924
14402,2026-01-05 02:43:11.920598649,11980,72124,145.48,0.2619
14403,2026-01-20 15:51:51.426130755,11980,72125,405.24,0.7294
14404,2026-01-26 22:45:18.209470455,11981,72132,7.41,0.0133
14405,2026-01-25 18:59:12.101923743,11981,72137,242.2,0.436
14406,2026-01-09 05:03:45.614065318,11986,72160,22.94,0.0413
14407,2026-01-25 15:06:01.037418296,11987,72168,61.28,0.1103
14408,2026-01-06 04:29:40.601124295,11987,72169,38.27,0.0689
14409,2025-12-29 08:10:21.323607714,11988,72173,44.62,0.0803
14410,2026-01-16 11:35:20.897910047,11988,72176,48.85,0.0879
14411,2025-12-10 16:28:19.901316832,11989,72177,475.38,0.8557
14412,2026-01-20 02:25:52.597186871,11990,72184,194.8,0.3506
14413,2026-01-25 18:44:49.689705978,11990,72185,266.72,0.4801
14414,2026-01-23 06:01:23.083291868,11990,72186,273.73,0.4927
14415,2026-01-28 02:14:24.942105786,11990,72188,283.67,0.5106
14416,2026-01-21 18:28:06.237779225,11990,72192,181.26,0.3263
14417,2026-01-28 15:54:25.378652095,11993,72203,135.68,0.2442
14418,2026-01-28 11:39:54.716533911,11993,72204,157.53,0.2836
14419,2026-01-28 14:14:36.073749580,11993,72207,57.45,0.1034
14420,2026-01-08 18:42:07.197338829,11997,72232,76.75,0.1382
14421,2026-01-24 15:03:00.370949705,11999,72237,249.81,0.4497
14422,2026-01-23 01:09:58.366473822,11999,72239,98.92,0.1781
14423,2026-01-27 15:04:43.475345047,12001,72250,75.98,0.1368
14424,2026-01-04 13:23:17.241901337,12002,72256,76.46,0.1376
14425,2025-12-30 16:25:12.158328439,12002,72259,92.55,0.1666
14426,2026-01-26 19:27:01.281133012,12002,72260,690.4,1.2427
14427,2026-01-19 13:54:05.726794706,12004,72270,201.71,0.3631
14428,2026-01-26 13:51:50.170858389,12005,72271,3655.81,6.5805
14429,2026-01-21 21:22:28.256785671,12005,72276,39.54,0.0712
14430,2026-01-26 01:11:24.467972534,12006,72280,510.97,0.9197
14431,2026-01-04 06:26:56.058689938,12007,72293,60.57,0.109
14432,2026-01-23 14:33:46.348382149,12008,72297,125.03,0.2251
14433,2025-11-13 07:02:49.565595469,12009,72298,168.19,0.3027
14434,2026-01-08 02:48:53.367145005,12014,72317,781.39,1.4065
14435,2026-01-06 21:28:07.315990190,12014,72321,112.93,0.2033
14436,2025-12-23 19:29:07.912259756,12016,72331,900.17,1.6203
14437,2025-12-13 13:20:43.348869228,12016,72332,7.54,0.0136
14438,2025-12-31 02:12:32.295786399,12016,72334,196.43,0.3536
14439,2025-11-22 07:37:38.526329172,12018,72337,117.97,0.2123
14440,2025-12-03 03:44:04.314647196,12020,72344,72.51,0.1305
14441,2026-01-28 17:48:00.979439462,12022,72352,503.05,0.9055
14442,2026-01-28 17:29:35.459517392,12022,72353,10.51,0.0189
14443,2026-01-28 18:25:52.283082453,12022,72355,220.56,0.397
14444,2026-01-21 01:33:54.847445247,12027,72383,521.54,0.9388
14445,2026-01-19 17:04:33.053600777,12028,72388,141.81,0.2553
14446,2026-01-13 19:00:02.238142379,12028,72389,37.05,0.0667
14447,2026-01-13 19:24:36.507191181,12028,72390,33.56,0.0604
14448,2026-01-17 03:38:07.502780589,12030,72392,707.58,1.2736
14449,2026-01-05 20:05:40.580035495,12031,72402,55.29,0.0995
14450,2026-01-23 13:20:48.811084940,12031,72403,286.97,0.5165
14451,2025-12-01 04:36:09.625671767,12032,72405,1379.7,2.4835
14452,2025-12-23 04:29:53.583997346,12033,72408,110.01,0.198
14453,2026-01-26 17:41:41.667790105,12034,72416,12.94,0.0233
14454,2026-01-28 21:45:05.868134281,12035,72421,260.85,0.4695
14455,2026-01-27 20:19:26.804916888,12035,72422,227.03,0.4087
14456,2026-01-08 09:08:36.140207298,12036,72423,7.35,0.0132
14457,2026-01-18 14:14:36.162329618,12036,72425,49.25,0.0886
14458,2025-12-30 03:52:03.731677458,12038,72438,81.88,0.1474
14459,2025-11-28 01:45:25.193698740,12039,72442,53.27,0.0959
14460,2026-01-28 11:21:32.362566106,12040,72448,55.83,0.1005
14461,2026-01-25 15:03:20.686767999,12040,72453,73.83,0.1329
14462,2025-10-19 04:50:15.276772643,12042,72458,287.12,0.5168
14463,2026-01-27 14:52:42.471672282,12043,72467,39.07,0.0703
14464,2026-01-11 14:53:01.173340850,12043,72468,37.89,0.0682
14465,2026-01-01 17:09:03.328040966,12046,72485,136.57,0.2458
14466,2026-01-04 07:37:01.251300582,12047,72491,46.76,0.0842
14467,2025-12-26 22:50:15.334256609,12047,72492,104.31,0.1878
14468,2026-01-10 09:30:01.725564001,12048,72498,118.6,0.2135
14469,2026-01-18 11:46:51.049865890,12050,72510,120.5,0.2169
14470,2026-01-26 10:29:57.554446097,12050,72511,152.62,0.2747
14471,2026-01-28 22:21:14.022678082,12050,72513,361.4,0.6505
14472,2026-01-26 01:22:37.885559104,12050,72514,209.17,0.3765
14473,2026-01-27 09:48:24.166370779,12052,72524,34.72,0.0625
14474,2026-01-25 16:12:42.218282025,12052,72526,145.74,0.2623
14475,2026-01-26 02:25:36.472747350,12052,72527,109.82,0.1977
14476,2025-11-22 18:26:53.868108867,12053,72528,208.06,0.3745
14477,2026-01-16 16:07:06.641644353,12053,72529,136.35,0.2454
14478,2026-01-28 06:33:17.043607005,12053,72531,63.1,0.1136
14479,2026-01-05 02:07:51.213645313,12053,72534,389.98,0.702
14480,2026-01-07 11:06:40.919212941,12054,72538,138.12,0.2486
14481,2026-01-17 02:25:27.015603234,12054,72543,43.84,0.0789
14482,2026-01-25 13:20:52.596854830,12055,72544,150.86,0.2715
14483,2026-01-20 19:26:48.013346771,12055,72546,320.7,0.5773
14484,2026-01-11 04:57:48.698861245,12055,72547,76.26,0.1373
14485,2026-01-28 15:28:40.361936594,12056,72550,567.18,1.0209
14486,2026-01-28 09:31:09.310705251,12056,72553,394.83,0.7107
14487,2026-01-25 17:57:33.355026635,12058,72558,735.7,1.3243
14488,2026-01-28 23:11:19.388638414,12058,72561,151.65,0.273
14489,2026-01-19 13:11:15.457300128,12059,72566,24.96,0.0449
14490,2025-12-31 08:21:52.991260537,12062,72581,315.14,0.5673
14491,2026-01-09 10:10:50.265361902,12064,72591,382.35,0.6882
14492,2026-01-10 08:53:47.882116043,12064,72593,223.02,0.4014
14493,2026-01-27 09:33:53.193668506,12066,72602,7.4,0.0133
14494,2026-01-27 14:51:33.126586176,12066,72605,39.31,0.0708
14495,2026-01-28 06:04:45.702033701,12066,72606,176.02,0.3168
14496,2026-01-09 00:50:38.074054161,12068,72616,97.45,0.1754
14497,2026-01-27 01:30:09.875113811,12069,72619,919.61,1.6553
14498,2026-01-27 22:01:11.820804972,12070,72628,287.49,0.5175
14499,2026-01-01 23:11:48.982104586,12074,72650,14.47,0.026
14500,2026-01-18 02:03:32.966274863,12074,72651,212.31,0.3822
14501,2025-10-22 13:43:18.018630514,12077,72670,25.99,0.0468
14502,2025-10-08 06:52:29.880746273,12077,72672,603.41,1.0861
14503,2026-01-25 15:04:41.192335558,12078,72675,105.71,0.1903
14504,2026-01-19 07:32:14.996508955,12078,72676,23.37,0.0421
14505,2026-01-09 01:22:43.899317270,12080,72680,55.73,0.1003
14506,2025-12-21 09:27:35.933478538,12080,72685,203.14,0.3657
14507,2026-01-20 22:27:24.036653676,12082,72694,453.39,0.8161
14508,2026-01-07 06:40:57.640271767,12083,72696,76.47,0.1376
14509,2026-01-03 14:31:24.072077958,12085,72705,144.53,0.2602
14510,2025-12-18 23:23:25.265060598,12085,72709,40.32,0.0726
14511,2026-01-15 15:41:36.524559495,12087,72718,248.93,0.4481
14512,2025-12-28 17:01:35.682261858,12087,72719,58.65,0.1056
14513,2025-12-11 17:53:06.401768149,12087,72723,18.27,0.0329
14514,2025-12-28 11:46:56.620216134,12089,72732,636.78,1.1462
14515,2026-01-03 14:10:34.360097754,12089,72733,186.05,0.3349
14516,2025-12-02 15:21:52.213242407,12089,72734,112.48,0.2025
14517,2025-12-22 12:45:53.824989011,12090,72739,49.49,0.0891
14518,2026-01-24 08:44:29.155625409,12091,72743,167.39,0.3013
14519,2025-11-25 01:25:27.711822823,12092,72746,94.75,0.1706
14520,2025-12-01 05:42:32.107829588,12094,72757,69.99,0.126
14521,2025-12-19 05:51:20.301190545,12095,72761,985.1,1.7732
14522,2026-01-17 02:16:47.410607803,12096,72768,107.84,0.1941
14523,2026-01-22 18:46:40.221903949,12096,72769,64.12,0.1154
14524,2026-01-02 21:45:21.488697261,12096,72773,287.2,0.517
14525,2026-01-15 00:32:28.685090839,12096,72776,91.8,0.1652
14526,2026-01-26 05:56:08.158793099,12097,72781,436.88,0.7864
14527,2025-11-14 00:13:01.296833595,12100,72791,300.53,0.541
14528,2026-01-02 23:03:37.599666684,12101,72795,456.31,0.8214
14529,2026-01-10 16:45:00.742621058,12101,72799,582.58,1.0486
14530,2025-12-28 03:03:16.468195511,12101,72802,35.59,0.0641
14531,2026-01-04 11:07:16.098845363,12105,72819,152.22,0.274
14532,2026-01-16 12:57:39.930498250,12105,72821,172.85,0.3111
14533,2026-01-24 17:28:07.865041566,12106,72829,190.08,0.3421
14534,2026-01-27 18:23:36.955075536,12106,72831,74.42,0.134
14535,2026-01-28 03:16:05.600820688,12107,72842,415.7,0.7483
14536,2026-01-10 20:37:14.383367055,12108,72850,195.94,0.3527
14537,2025-12-22 00:19:56.440679434,12109,72852,1099.28,1.9787
14538,2026-01-27 01:39:32.371293316,12111,72866,181.74,0.3271
14539,2026-01-27 22:07:54.871418999,12113,72875,291.87,0.5254
14540,2025-12-31 17:35:48.559035546,12114,72883,132.89,0.2392
14541,2026-01-24 13:08:40.431136006,12114,72887,214.79,0.3866
14542,2026-01-11 22:42:53.708279852,12115,72891,9.24,0.0166
14543,2025-12-05 10:22:02.034169825,12115,72892,42.02,0.0756
14544,2025-12-14 15:20:13.289000455,12116,72895,153.7,0.2767
14545,2026-01-26 02:47:18.566522858,12117,72904,34.82,0.0627
14546,2026-01-27 18:32:41.119010790,12118,72908,275.16,0.4953
14547,2025-12-31 09:27:27.426716711,12118,72913,180.93,0.3257
14548,2025-12-12 17:41:10.429308238,12119,72916,39.74,0.0715
14549,2026-01-28 17:42:40.230526705,12120,72919,1038.27,1.8689
14550,2026-01-22 01:18:15.298829549,12122,72931,207.24,0.373
14551,2026-01-23 22:56:36.321383353,12123,72938,297.24,0.535
14552,2025-11-25 02:21:00.234069070,12126,72953,108.84,0.1959
14553,2025-11-22 05:12:57.818722982,12126,72955,178.41,0.3211
14554,2026-01-24 10:55:24.801964273,12127,72965,280.65,0.5052
14555,2026-01-02 00:43:49.023537294,12128,72966,280.5,0.5049
14556,2025-12-26 07:03:59.148365722,12129,72971,613.53,1.1044
14557,2025-12-20 06:51:26.949748759,12130,72974,317.49,0.5715
14558,2025-11-26 04:54:08.819113963,12130,72976,100.92,0.1817
14559,2025-12-12 13:01:28.656933642,12130,72978,30.73,0.0553
14560,2025-12-10 03:39:52.697966517,12130,72980,81.07,0.1459
14561,2026-01-17 14:28:19.573110867,12131,72983,494.06,0.8893
14562,2025-12-31 17:54:59.818459571,12132,72989,50.06,0.0901
14563,2026-01-06 22:48:02.001291930,12133,72997,35.3,0.0635
14564,2026-01-13 15:39:18.097767647,12134,73003,312.09,0.5618
14565,2026-01-15 02:54:05.025793755,12135,73009,302.65,0.5448
14566,2026-01-05 15:56:46.319356772,12135,73011,194.14,0.3495
14567,2026-01-09 02:43:17.494766911,12136,73012,77.04,0.1387
14568,2025-11-27 20:32:06.070487587,12136,73013,1164.62,2.0963
14569,2026-01-14 15:55:53.944705156,12137,73015,103.23,0.1858
14570,2026-01-18 08:34:58.598336538,12137,73018,647.48,1.1655
14571,2026-01-20 18:00:02.471798276,12138,73023,100.01,0.18
14572,2026-01-21 01:11:00.921395243,12143,73052,56.87,0.1024
14573,2026-01-22 03:28:16.551781948,12143,73054,917.39,1.6513
14574,2025-12-24 06:18:46.691568290,12144,73057,96.38,0.1735
14575,2026-01-24 21:35:01.092349615,12145,73062,45.46,0.0818
14576,2026-01-02 19:31:48.123175960,12146,73066,94.04,0.1693
14577,2025-12-03 04:57:35.599388484,12146,73067,450.77,0.8114
14578,2026-01-08 06:30:50.243770032,12146,73068,453.0,0.8154
14579,2025-12-28 10:52:00.907886988,12147,73073,247.23,0.445
14580,2026-01-07 00:54:03.804021019,12147,73075,115.19,0.2073
14581,2025-12-26 06:40:04.507167730,12148,73076,40.34,0.0726
14582,2026-01-21 05:01:48.115147360,12148,73082,41.77,0.0752
14583,2026-01-27 23:36:45.874184785,12150,73089,134.33,0.2418
14584,2025-11-13 05:08:37.282659045,12151,73094,82.56,0.1486
14585,2026-01-15 11:04:13.553496217,12152,73097,138.73,0.2497
14586,2026-01-14 10:49:42.390488484,12153,73099,79.95,0.1439
14587,2025-12-21 23:02:30.167399095,12154,73102,182.97,0.3293
14588,2026-01-16 07:43:56.640963137,12155,73109,350.76,0.6314
14589,2026-01-05 03:44:20.261139280,12156,73115,251.26,0.4523
14590,2026-01-09 15:41:16.620363041,12157,73118,267.59,0.4817
14591,2025-12-29 02:59:05.039558689,12158,73128,809.95,1.4579
14592,2026-01-23 23:25:24.912450250,12158,73135,327.85,0.5901
14593,2026-01-27 11:15:39.924446717,12158,73138,60.91,0.1096
14594,2026-01-21 00:44:56.912329865,12160,73143,187.1,0.3368
14595,2026-01-22 04:15:15.405115748,12160,73145,146.45,0.2636
